Date,Avg-Dis,Flood event Runoff mm,Daily Runoff,Avg Weekly runoff,Flood magnitude(0-10) mm,rain,tmin,tmax
3/11/2016,829,0,0.28,1.83,0,0,23.5637,36.1043
3/12/2016,812,0,0.27,1.82,0,0,23.7614,36.5241
3/13/2016,718,0,0.24,1.78,0,0,24.1235,36.381
3/14/2016,605,0,0.2,1.72,0,0,25.1747,35.5352
3/15/2016,785,0,0.26,1.76,0,0,24.8418,34.9656
3/16/2016,868,0,0.29,1.8,0,0,24.4408,35.6443
3/17/2016,927,0,0.31,1.85,0,0,24.7802,36.0018
3/18/2016,1227,0,0.41,1.98,0,0,24.9189,36.8374
3/19/2016,1250,0,0.42,2.12,0,0,24.9831,37.6293
3/20/2016,1520,0,0.51,2.39,0,0,25.2703,38.832
3/21/2016,1892,0,0.63,2.82,0,0,25.6925,39.1611
3/22/2016,1843,0,0.61,3.17,0,0,24.7301,39.0717
3/23/2016,1817,0,0.6,3.49,0,0,25.4678,38.4928
3/24/2016,2021,0,0.67,3.85,0,0,26.2165,36.7819
3/25/2016,1767,0,0.59,4.03,0,0,25.2886,36.0988
3/26/2016,2069,0,0.69,4.3,0,0,24.8956,36.7996
3/27/2016,2188,0,0.73,4.53,0,0,24.6034,36.9777
3/28/2016,2012,0,0.67,4.57,0,0,24.3813,36.0632
3/29/2016,2211,0,0.74,4.69,0,0,24.4534,36.2824
3/30/2016,2006,0,0.67,4.75,0,0,25.7525,36.9443
3/31/2016,1930,0,0.64,4.72,0,0,26.0236,36.8025
4/1/2016,1838,0,0.61,4.75,0,0,25.5495,37.0984
4/2/2016,1455,0,0.48,4.54,0,0,25.867,37.4703
4/3/2016,1190,0,0.4,4.21,0,0,26.5869,37.8985
4/4/2016,1022,0,0.34,3.88,0,0,25.9371,37.9179
4/5/2016,766,0,0.26,3.4,0,0,26.148,38.0911
4/6/2016,774,0,0.26,2.99,0,0,25.1215,38.1026
4/7/2016,708,0,0.24,2.58,0,0,25.5428,38.5835
4/8/2016,601,0,0.2,2.17,0,0,25.4659,37.8079
4/9/2016,582,0,0.19,1.88,0,0,25.5432,37.3255
4/10/2016,407,0,0.14,1.62,0,0,25.7682,37.8559
4/11/2016,463,0,0.15,1.43,0,0,25.0917,39.0851
4/12/2016,316,0,0.11,1.28,0,0,25.5562,39.1162
4/13/2016,197,0,0.07,1.09,0,0,26.9937,40.3463
4/14/2016,421,0,0.14,0.99,0,0,27.7972,39.5199
4/15/2016,310,0,0.1,0.9,0,0,27.5441,39.4461
4/16/2016,255,0,0.08,0.79,0,0,27.7555,39.0676
4/17/2016,297,0,0.1,0.75,0,0,27.5639,39.291
4/18/2016,153,0,0.05,0.65,0,0,27.4477,38.0888
4/19/2016,184,0,0.06,0.61,0,0,25.8279,38.3224
4/20/2016,108,0,0.04,0.58,0,0,26.0658,38.912
4/21/2016,0,0,0,0.44,0,0,27.2542,40.1239
4/22/2016,0,0,0,0.33,0,0,28.4105,41.2881
4/23/2016,0,0,0,0.25,0,0,28.5503,42.1272
4/24/2016,0,0,0,0.15,0,0,28.5,41.9598
4/25/2016,253,0,0.08,0.18,0,0,28.2283,40.7479
4/26/2016,82,0,0.03,0.15,0,0,28.2086,39.7308
4/27/2016,210,0,0.07,0.18,0,0,27.3359,39.3507
4/28/2016,281,0,0.09,0.27,0,0,27.1238,40.5361
4/29/2016,286,0,0.1,0.37,0,0,27.3585,40.8241
4/30/2016,255,0,0.08,0.46,0,0,27.4463,40.8421
5/1/2016,272,0,0.09,0.55,0,0,27.2626,41.1746
5/2/2016,34,0,0.01,0.47,0,0,27.3126,40.6541
5/3/2016,371,0,0.12,0.57,0,0,27.785,40.0336
5/4/2016,453,0,0.15,0.65,0,1.0094,26.4113,39.7564
5/5/2016,476,0,0.16,0.72,0,1.6252,24.7795,37.2548
5/6/2016,536,0,0.18,0.8,0,26.0336,25.0028,34.2131
5/7/2016,547,0,0.18,0.9,0,3.2587,25.1423,37.7492
5/8/2016,451,0,0.15,0.96,0,0,24.3315,37.7823
5/9/2016,451,0,0.15,1.09,0,0,26.2973,37.956
5/10/2016,0,0,0,0.97,0,0,25.2831,37.7797
5/11/2016,0,0,0,0.82,0,0,26.7808,38.2344
5/12/2016,0,0,0,0.66,0,0,27.1184,39.4399
5/13/2016,0,0,0,0.48,0,0.5649,27.2945,40.0223
5/14/2016,0,0,0,0.3,0,0,27.8779,39.9113
5/15/2016,0,0,0,0.15,0,0,27.2318,38.8329
5/16/2016,33,0,0.01,0.01,0,0,27.7897,37.9732
5/17/2016,411,0,0.14,0.15,0,0,27.6681,36.1644
5/18/2016,524,0,0.17,0.32,0,0.1449,26.9741,33.0954
5/19/2016,544,0,0.18,0.5,0,21.2247,25.0761,30.8364
5/20/2016,650,0,0.22,0.72,0,10.3317,25.0482,35.9521
5/21/2016,874,0,0.29,1.01,0,0,26.2236,39.9884
5/22/2016,960,0,0.32,1.33,0,0,28.1265,42.1932
5/23/2016,1327,0,0.44,1.76,0,0,28.3053,42.4693
5/24/2016,1177,0,0.39,2.02,0,0,29.1457,42.6826
5/25/2016,1248,0,0.42,2.26,0,0,29.8731,42.2525
5/26/2016,1451,0,0.48,2.56,0,0.107,29.2413,42.7027
5/27/2016,2553,0,0.85,3.19,0,4.7675,28.0829,42.4418
5/28/2016,3073,0,1.02,3.93,0,4.5122,28.6893,40.5652
5/29/2016,3270,0,1.09,4.69,0,4.8114,26.3259,38.7691
5/30/2016,2940,0,0.98,5.23,0,0,27.8344,41.5258
5/31/2016,2853,0,0.95,5.79,0,1.3326,28.3046,41.3455
6/1/2016,2692,0,0.9,6.27,0,0,28.2533,41.72
6/2/2016,2743,0,0.91,6.7,0,8.9136,25.342,36.0711
6/3/2016,1673,0,0.56,6.41,0,0,27.0894,39.174
6/4/2016,1232,0,0.41,5.8,0,10.6346,25.1003,32.7708
6/5/2016,1617,0,0.54,5.24,0,3.0698,26.0927,36.3847
6/6/2016,1790,0,0.6,4.86,0,1.3534,25.0545,35.0575
6/7/2016,2327,0,0.77,4.69,0,1.5605,25.07,33.763
6/8/2016,2943,0,0.98,4.77,0,13.2275,24.974,32.6482
6/9/2016,2833,0,0.94,4.8,0,0,25.9489,36.3243
6/10/2016,2556,0,0.85,5.09,0,0,26.7166,37.761
6/11/2016,2181,0,0.73,5.41,0,0,27.4855,37.2224
6/12/2016,1339,0,0.45,5.32,0,0,27.1037,37.718
6/13/2016,1082,0,0.36,5.08,0,0,27.4618,37.5061
6/14/2016,690,0,0.23,4.54,0,4.6088,26.975,37.7012
6/15/2016,63,0,0.02,3.58,0,0,27.5329,38.9284
6/16/2016,0,0,0,2.63,0,0,28.2863,39.2476
6/17/2016,0,0,0,1.78,0,0,28.3412,37.071
6/18/2016,0,0,0,1.06,0,16.3777,24.9384,31.9474
6/19/2016,396,0,0.13,0.74,0,3.9892,25.2135,32.2367
6/20/2016,1558,0,0.52,0.9,0,1.5191,24.71,32.4479
6/21/2016,1572,0,0.52,1.2,0,12.1559,25.7791,36.0105
6/22/2016,1688,0,0.56,1.74,0,0,25.9398,35.8536
6/23/2016,2698,0,0.9,2.63,0,4.6817,26.216,37.0332
6/24/2016,2979,0,0.99,3.63,0,22.9928,26.0935,35.9891
6/25/2016,2825,0,0.94,4.57,0,3.4074,25.4556,35.0092
6/26/2016,2799,0,0.93,5.37,0,57.0641,24.7347,32.1444
6/27/2016,1902,0,0.63,5.48,0,2.5083,25.3921,32.257
6/28/2016,1842,0,0.61,5.57,0,15.6863,24.7192,30.7621
6/29/2016,2039,0,0.68,5.69,0,11.3177,24.3004,29.4816
6/30/2016,1507,0,0.5,5.29,0,13.2748,24.3976,31.2066
7/1/2016,2179,0,0.73,5.03,0,8.0857,25.1356,33.4659
7/2/2016,2452,0,0.82,4.9,0,0,25.7015,34.4676
7/3/2016,2737,0,0.91,4.88,0,4.5342,26.1927,34.0491
7/4/2016,3000,0,1,5.25,0,0,26.7766,35.2803
7/5/2016,3342,0,1.11,5.75,0,0.3453,26.7289,34.5894
7/6/2016,3043,0,1.01,6.08,0,3.1291,26.7809,35.5433
7/7/2016,2479,0,0.83,6.4,0,0,25.8282,34.505
7/8/2016,1727,0,0.58,6.25,0,0,26.6121,33.2216
7/9/2016,1595,0,0.53,5.97,0,3.3199,25.6475,32.7484
7/10/2016,1242,0,0.41,5.47,0,1.9845,25.5289,32.4554
7/11/2016,900,0,0.3,4.77,0,0,25.7665,32.6584
7/12/2016,445,0,0.15,3.81,0,0.9956,26.1177,34.745
7/13/2016,317,0,0.11,2.9,0,2.0558,26.2124,35.8771
7/14/2016,453,0,0.15,2.22,0,0.1949,26.8216,37.0701
7/15/2016,344,0,0.11,1.76,0,0,26.7579,37.5901
7/16/2016,127,0,0.04,1.27,0,1.2747,26.8892,35.6149
7/17/2016,901,0,0.3,1.16,0,0,26.514,34.6314
7/18/2016,1472,0,0.49,1.35,0,0.3556,25.9726,35.6865
7/19/2016,2902,0,0.97,2.17,0,10.0099,24.5509,31.4899
7/20/2016,3744,0,1.25,3.31,0,1.0785,24.8697,33.3931
7/21/2016,4410,0,1.47,4.63,0,1.757,24.7317,33.2724
7/22/2016,5386,0,1.79,6.31,0,6.3086,25.3339,32.1187
7/23/2016,6267,0,2.09,8.35,0,12.4012,24.5104,32.9494
7/24/2016,6337,0,2.11,10.16,0,3.133,24.7331,31.9765
7/25/2016,6172,0,2.06,11.73,0,0,24.7948,33.9545
7/26/2016,5387,0,1.79,12.55,0,0,25.4234,33.6517
7/27/2016,5247,0,1.75,13.05,0,0.8757,25.6123,32.8183
7/28/2016,5305,0,1.77,13.35,0,0.4143,24.5541,33.9506
7/29/2016,4810,0,1.6,13.16,0,0.3591,25.4405,32.4928
7/30/2016,4435,0,1.48,12.55,0,0.6742,25.3663,33.5317
7/31/2016,4227,0,1.41,11.85,0,30.2206,24.9422,32.028
8/1/2016,4521,0,1.51,11.3,0,8.6826,24.9775,30.6284
8/2/2016,4251,0,1.42,10.92,0,2.2284,24.5242,30.8084
8/3/2016,3701,0,1.23,10.41,0,3.6791,25.2117,31.0712
8/4/2016,4389,0,1.46,10.1,0,1.1102,25.2353,31.7921
8/5/2016,4392,0,1.46,9.96,0,1.1868,25.279,33.3514
8/6/2016,4698,0,1.56,10.05,0,0,26.0301,33.5815
8/7/2016,4707,0,1.57,10.21,0,0,26.1289,34.5213
8/8/2016,4796,0,1.6,10.3,0,0,25.7221,35.5059
8/9/2016,4617,0,1.54,10.42,0,0,26.3389,35.453
8/10/2016,5185,0,1.73,10.92,0,0,26.7822,35.7147
8/11/2016,4265,0,1.42,10.88,0,1.4892,26.48,35.664
8/12/2016,4095,0,1.36,10.78,0,0,26.2726,35.4641
8/13/2016,3977,0,1.32,10.54,0,0,25.9607,35.7439
8/14/2016,3842,0,1.28,10.25,0,0,26.4366,34.6456
8/15/2016,3896,0,1.3,9.95,0,0,26.1941,34.8107
8/16/2016,3807,0,1.27,9.68,0,0,25.9803,34.2185
8/17/2016,3606,0,1.2,9.15,0,0,25.5462,35.4499
8/18/2016,3718,0,1.24,8.97,0,0,25.694,36.0655
8/19/2016,3764,0,1.25,8.86,0,0,26.2767,36.238
8/20/2016,4327,0,1.44,8.98,0,0,26.3364,36.9303
8/21/2016,4498,0,1.5,9.2,0,0,26.4438,37.0202
8/22/2016,4144,0,1.38,9.28,0,0,26.8343,36.3726
8/23/2016,4171,0,1.39,9.4,0,0,26.9763,36.5478
8/24/2016,4405,0,1.47,9.67,0,8.7255,26.3189,36.5153
8/25/2016,4429,0,1.47,9.9,0,11.9249,25.9851,32.5721
8/26/2016,4639,0,1.54,10.19,0,26.5919,24.8097,33.4179
8/27/2016,4329,0,1.44,10.19,0,4.4129,25.4845,32.807
8/28/2016,4336,0,1.44,10.14,0,38.8775,24.5739,33.6025
8/29/2016,4949,0,1.65,10.41,0,0.7734,24.7649,32.8706
8/30/2016,5163,0,1.72,10.74,0,23.996,25.4347,29.4735
8/31/2016,5267,0,1.75,11.03,0,54.0734,24.7217,31.0978
9/1/2016,5530,0,1.84,11.39,0,0,25.3633,33.3611
9/2/2016,5339,0,1.78,11.63,0,3.6285,25.2827,33.5085
9/3/2016,5213,0,1.74,11.92,0,0.9403,25.1579,32.8871
9/4/2016,5284,0,1.76,12.24,0,1.2892,25.7763,32.6739
9/5/2016,5295,0,1.76,12.35,0,0,24.8063,33.2721
9/6/2016,5421,0,1.81,12.44,0,0,25.0004,33.9168
9/7/2016,5343,0,1.78,12.46,0,0,24.8627,34.1537
9/8/2016,5063,0,1.69,12.31,0,0,24.9811,34.6472
9/9/2016,5295,0,1.76,12.29,0,0,26.0447,34.215
9/10/2016,5042,0,1.68,12.23,0,6.7781,26.3124,31.2304
9/11/2016,4452,0,1.48,11.96,0,1.259,24.1066,30.2052
9/12/2016,4086,0,1.36,11.55,0,0,24.4215,30.2009
9/13/2016,3744,0,1.25,11,0,0.472,23.5873,29.0686
9/14/2016,3497,0,1.16,10.38,0,27.0132,24.1465,28.8137
9/15/2016,3530,0,1.18,9.87,0,17.7637,24.2289,29.2605
9/16/2016,3111,0,1.04,9.14,0,1.1413,24.8712,31.8629
9/17/2016,3521,0,1.17,8.64,0,0,24.9422,31.8878
9/18/2016,3928,0,1.31,8.46,0,0,25.3702,32.6997
9/19/2016,3912,0,1.3,8.41,0,0,25.5338,32.5544
9/20/2016,4103,0,1.37,8.53,0,0,25.4323,31.7428
9/21/2016,4245,0,1.41,8.77,0,30.9117,23.6314,28.5003
9/22/2016,4620,0,1.54,9.14,0,39.2263,24.1621,30.1428
9/23/2016,5672,0,1.89,9.99,0,4.6959,24.2205,28.6261
9/24/2016,6698,0,2.23,11.05,0,20.1174,24.2685,30.4988
9/25/2016,8246,0,2.75,12.48,0,13.6616,24.5128,30.6783
9/26/2016,9004,0,3,14.18,0,15.5352,25.4002,31.4384
9/27/2016,9301,0,3.1,15.91,0,7.0198,25.5158,31.8666
9/28/2016,10105,0.2,3.36,17.86,0,4.2481,25.1824,32.5681
9/29/2016,10377,0.49,3.46,19.78,0.1,0,25.2776,32.9092
9/30/2016,9783,0.58,3.26,21.15,0.1,3.9818,25.2123,32.3305
10/1/2016,8871,0,2.95,21.87,0,12.0952,24.2677,30.9047
10/2/2016,7955,0,2.65,21.78,0,19.0658,24.8498,32.1574
10/3/2016,7607,0,2.53,21.31,0,0,24.7683,32.7981
10/4/2016,7295,0,2.43,20.64,0,5.0309,24.9795,33.5784
10/5/2016,6620,0,2.2,19.48,0,0,25.1851,33.9311
10/6/2016,5793,0,1.93,17.96,0,0,26.11,34.3127
10/7/2016,5647,0,1.88,16.58,0,1.0722,25.817,33.6631
10/8/2016,5236,0,1.74,15.37,0,15.6249,24.9258,31.4303
10/9/2016,4804,0,1.6,14.32,0,1.7137,24.4979,31.1222
10/10/2016,4951,0,1.65,13.43,0,16.1201,24.5097,32.3017
10/11/2016,4996,0,1.66,12.67,0,0,25.2248,34.2453
10/12/2016,5514,0,1.84,12.3,0,0,25.2016,34.7924
10/13/2016,5742,0,1.91,12.28,0,0,23.8184,34.5707
10/14/2016,5412,0,1.8,12.21,0,0,23.3523,34.2284
10/15/2016,5838,0,1.94,12.41,0,0,21.989,34.0701
10/16/2016,5577,0,1.86,12.66,0,0,22.2803,33.7983
10/17/2016,5316,0,1.77,12.79,0,0,21.668,34.0212
10/18/2016,5348,0,1.78,12.9,0,0,21.6495,34.0225
10/19/2016,5030,0,1.67,12.74,0,0,21.6771,34.3205
10/20/2016,5165,0,1.72,12.55,0,0,21.2179,33.8212
10/21/2016,5231,0,1.74,12.49,0,0,20.7868,33.9226
10/22/2016,4802,0,1.6,12.14,0,0,21.2694,34.2103
10/23/2016,5052,0,1.68,11.97,0,0,21.1614,34.7586
10/24/2016,4655,0,1.55,11.75,0,0,21.421,34.0655
10/25/2016,4478,0,1.49,11.46,0,0,21.4868,34.4506
10/26/2016,4549,0,1.51,11.3,0,0,21.4755,34.7861
10/27/2016,4377,0,1.46,11.04,0,0,21.3471,34.3458
10/28/2016,4361,0,1.45,10.75,0,0,21.8883,33.5991
10/29/2016,4230,0,1.41,10.56,0,0,23.6153,32.4052
10/30/2016,3728,0,1.24,10.12,0,2.2787,23.8817,32.9491
10/31/2016,3784,0,1.26,9.83,0,0.8989,23.7867,32.6882
11/1/2016,4006,0,1.33,9.67,0,2.3222,23.3206,33.3716
11/2/2016,3896,0,1.3,9.45,0,0,23.1711,32.9207
11/3/2016,4205,0,1.4,9.39,0,0,23.1941,33.8418
11/4/2016,4135,0,1.38,9.32,0,0,23.1054,34.4152
11/5/2016,4886,0,1.63,9.54,0,0,22.361,34.0039
11/6/2016,5345,0,1.78,10.08,0,0,23.1471,33.3034
11/7/2016,5333,0,1.78,10.59,0,0.1933,21.1652,33.2512
11/8/2016,5632,0,1.88,11.13,0,0,19.3392,32.8893
11/9/2016,5614,0,1.87,11.7,0,0,18.6328,33.0138
11/10/2016,5808,0,1.93,12.24,0,0,18.2457,32.7898
11/11/2016,5696,0,1.9,12.76,0,0,17.75,32.3264
11/12/2016,4992,0,1.66,12.79,0,0,18.6212,31.835
11/13/2016,4723,0,1.57,12.59,0,0,20.7766,32.4171
11/14/2016,4249,0,1.41,12.23,0,0,22.3789,32.898
11/15/2016,3574,0,1.19,11.54,0,0,23.5325,32.9435
11/16/2016,3326,0,1.11,10.78,0,0,23.2201,32.33
11/17/2016,2757,0,0.92,9.76,0,0,22.7632,31.8842
11/18/2016,2880,0,0.96,8.82,0,0,20.5373,31.8992
11/19/2016,3360,0,1.12,8.28,0,0,19.0841,31.7342
11/20/2016,3400,0,1.13,7.84,0,0,18.7253,31.8112
11/21/2016,4040,0,1.35,7.77,0,0,18.8038,32.259
11/22/2016,4370,0,1.46,8.04,0,0,18.4134,32.9344
11/23/2016,4065,0,1.35,8.28,0,0,18.315,32.2274
11/24/2016,4261,0,1.42,8.78,0,0,18.7063,32.104
11/25/2016,4003,0,1.33,9.16,0,0,18.47,32.4683
11/26/2016,3801,0,1.27,9.3,0,0,17.8765,33.2361
11/27/2016,3763,0,1.25,9.42,0,0,17.4605,34.0628
11/28/2016,3615,0,1.2,9.28,0,0,17.6127,33.723
11/29/2016,3418,0,1.14,8.97,0,0,18.4693,32.4467
11/30/2016,3527,0,1.17,8.79,0,0,18.6229,31.1583
12/1/2016,3276,0,1.09,8.46,0,0,18.5687,31.903
12/2/2016,2958,0,0.98,8.11,0,0,20.865,31.057
12/3/2016,2741,0,0.91,7.76,0,0,21.9166,32.1167
12/4/2016,2311,0,0.77,7.27,0,0,22.4188,31.9886
12/5/2016,2389,0,0.8,6.87,0,0,21.9384,31.6671
12/6/2016,2167,0,0.72,6.45,0,0,19.3576,30.8242
12/7/2016,2439,0,0.81,6.09,0,0,18.1776,31.7495
12/8/2016,2455,0,0.82,5.81,0,0,18.2561,32.0086
12/9/2016,2482,0,0.83,5.66,0,0,16.9647,31.5258
12/10/2016,2484,0,0.83,5.57,0,0,16.6034,30.5651
12/11/2016,2293,0,0.76,5.56,0,0,17.3682,30.6127
12/12/2016,2135,0,0.71,5.48,0,0,20.1221,30.0686
12/13/2016,2098,0,0.7,5.46,0,1.736,20.8313,29.3211
12/14/2016,1926,0,0.64,5.29,0,0,22.1958,29.6368
12/15/2016,1817,0,0.6,5.07,0,0,21.69,30.334
12/16/2016,1469,0,0.49,4.74,0,0,21.3779,30.5445
12/17/2016,1480,0,0.49,4.4,0,0,19.8069,31.4972
12/18/2016,1612,0,0.54,4.17,0,0,18.5068,31.2057
12/19/2016,1600,0,0.53,4,0,0,17.3229,30.9821
12/20/2016,1315,0,0.44,3.74,0,0,16.8023,30.8812
12/21/2016,1362,0,0.45,3.55,0,0,16.6558,32.1006
12/22/2016,1620,0,0.54,3.48,0,0,15.781,32.2686
12/23/2016,2065,0,0.69,3.68,0,0,16.0516,31.988
12/24/2016,2324,0,0.77,3.96,0,0,16.0754,31.0373
12/25/2016,2483,0,0.83,4.25,0,0,16.9724,31.0084
12/26/2016,2781,0,0.93,4.65,0,0,17.3133,31.7997
12/27/2016,3047,0,1.01,5.22,0,0,17.4601,31.5204
12/28/2016,3336,0,1.11,5.88,0,0,17.2075,30.6704
12/29/2016,3003,0,1,6.34,0,0,18.1769,30.203
12/30/2016,2871,0,0.96,6.61,0,0,18.2421,30.7344
12/31/2016,2748,0,0.91,6.75,0,0,18.6402,30.3004
1/1/2017,2564,0,0.85,6.78,0,0,18.948,31.2297
1/2/2017,2400,0,0.8,6.65,0,0,18.4575,31.0764
1/3/2017,2371,0,0.79,6.42,0,0,18.7846,31.0185
1/4/2017,2335,0,0.78,6.09,0,0,18.0325,30.5804
1/5/2017,2492,0,0.83,5.92,0,0,17.7418,31.0049
1/6/2017,2352,0,0.78,5.75,0,0,17.3825,30.9675
1/7/2017,2227,0,0.74,5.57,0,0,18.2232,30.8853
1/8/2017,2414,0,0.8,5.52,0,0,19.1808,30.722
1/9/2017,2307,0,0.77,5.49,0,0,19.1113,31.0727
1/10/2017,2085,0,0.69,5.4,0,0,18.9538,30.5095
1/11/2017,2003,0,0.67,5.29,0,0,19.2535,31.0798
1/12/2017,1723,0,0.57,5.03,0,0,18.8283,30.3985
1/13/2017,1736,0,0.58,4.83,0,0,18.131,29.7236
1/14/2017,1640,0,0.55,4.63,0,0,18.5856,29.899
1/15/2017,1578,0,0.53,4.35,0,0,18.421,30.2447
1/16/2017,1652,0,0.55,4.13,0,0,17.9854,30.4799
1/17/2017,1705,0,0.57,4.01,0,0,17.9374,30.5615
1/18/2017,1891,0,0.63,3.97,0,0,17.7683,30.4859
1/19/2017,2092,0,0.7,4.09,0,0,17.8003,30.2507
1/20/2017,2202,0,0.73,4.25,0,0,16.9485,31.1924
1/21/2017,2272,0,0.76,4.46,0,0,18.4938,31.8561
1/22/2017,2448,0,0.82,4.75,0,0,18.482,32.0354
1/23/2017,2284,0,0.76,4.96,0,0,19.5028,31.6907
1/24/2017,2480,0,0.83,5.22,0,0,19.029,31.4455
1/25/2017,2432,0,0.81,5.4,0,0,19.2659,31.0981
1/26/2017,2035,0,0.68,5.38,0,0,20.8641,29.2631
1/27/2017,2146,0,0.71,5.36,0,0,20.7055,30.8363
1/28/2017,1889,0,0.63,5.23,0,0,20.8948,31.8411
1/29/2017,1719,0,0.57,4.99,0,0,19.5651,32.1957
1/30/2017,1718,0,0.57,4.8,0,0,19.1625,32.1482
1/31/2017,1821,0,0.61,4.58,0,0,19.2203,32.3607
2/1/2017,1798,0,0.6,4.37,0,0,19.229,32.1384
2/2/2017,1658,0,0.55,4.25,0,0,19.8652,31.3962
2/3/2017,1603,0,0.53,4.06,0,0,19.7582,31.5738
2/4/2017,1795,0,0.6,4.03,0,0,19.3857,31.7362
2/5/2017,1949,0,0.65,4.11,0,0,19.5156,31.8943
2/6/2017,1975,0,0.66,4.2,0,0,19.3261,32.9562
2/7/2017,1840,0,0.61,4.2,0,0,19.8595,33.5836
2/8/2017,1878,0,0.63,4.23,0,0,19.7254,34.1455
2/9/2017,2194,0,0.73,4.41,0,0,20.2216,33.4777
2/10/2017,2293,0,0.76,4.64,0,0,19.9193,32.7134
2/11/2017,2299,0,0.77,4.8,0,0,19.7112,32.1891
2/12/2017,2517,0,0.84,4.99,0,0,19.0167,31.4214
2/13/2017,2582,0,0.86,5.2,0,0,19.854,32.1846
2/14/2017,2535,0,0.84,5.43,0,0,19.6014,32.6807
2/15/2017,2426,0,0.81,5.61,0,0,20.7963,32.319
2/16/2017,2497,0,0.83,5.71,0,0,19.5548,32.5893
2/17/2017,2564,0,0.85,5.8,0,0,19.6179,32.9285
2/18/2017,2412,0,0.8,5.84,0,0,19.7663,33.1882
2/19/2017,2356,0,0.78,5.78,0,0,20.1657,34.7257
2/20/2017,2429,0,0.81,5.73,0,0,20.0839,36.434
2/21/2017,2571,0,0.86,5.75,0,0,21.054,36.1152
2/22/2017,2537,0,0.84,5.78,0,0,22.0804,35.4347
2/23/2017,2304,0,0.77,5.72,0,0,21.7126,36.1144
2/24/2017,2173,0,0.72,5.59,0,0,21.8581,35.9628
2/25/2017,2143,0,0.71,5.5,0,0,21.8111,34.5851
2/26/2017,2020,0,0.67,5.39,0,0,19.8325,34.0301
2/27/2017,1719,0,0.57,5.15,0,0,20.654,33.7374
2/28/2017,1621,0,0.54,4.83,0,0,20.8807,34.0894
3/1/2017,1791,0,0.6,4.59,0,0,20.2384,34.2014
3/2/2017,1853,0,0.62,4.44,0,0,19.7224,34.5807
3/3/2017,1835,0,0.61,4.32,0,0,18.7127,34.6826
3/4/2017,2033,0,0.68,4.29,0,0,20.1116,35.0514
3/5/2017,1870,0,0.62,4.24,0,0,22.7294,34.7633
3/6/2017,1751,0,0.58,4.25,0,0,23.264,35.0805
3/7/2017,1873,0,0.62,4.33,0,0,24.1131,34.5448
3/8/2017,1580,0,0.53,4.26,0,0,24.3691,34.7736
3/9/2017,1530,0,0.51,4.15,0,0,24.0904,34.4633
3/10/2017,1395,0,0.46,4.01,0,0,24.6704,34.5484
3/11/2017,1538,0,0.51,3.84,0,11.9356,22.9356,35.7578
3/12/2017,1690,0,0.56,3.78,0,0,21.6829,35.0451
3/13/2017,1926,0,0.64,3.84,0,0,21.4514,35.2341
3/14/2017,1685,0,0.56,3.78,0,0,23.2046,34.4999
3/15/2017,1536,0,0.51,3.76,0,0,24.0197,34.1415
3/16/2017,1641,0,0.55,3.8,0,0,23.0027,33.9032
3/17/2017,1315,0,0.44,3.77,0,0,23.0136,35.083
3/18/2017,924,0,0.31,3.57,0,0,22.9437,35.5798
3/19/2017,899,0,0.3,3.31,0,0,23.1619,35.3516
3/20/2017,1052,0,0.35,3.01,0,0.7105,23.7632,35.989
3/21/2017,1201,0,0.4,2.85,0,0,23.6816,35.7778
3/22/2017,1173,0,0.39,2.73,0,0,23.7196,35.8933
3/23/2017,1352,0,0.45,2.64,0,0,23.0994,36.1165
3/24/2017,1735,0,0.58,2.78,0,0,22.9104,36.763
3/25/2017,1654,0,0.55,3.02,0,0,23.3969,36.8606
3/26/2017,1541,0,0.51,3.23,0,0,23.8416,36.8772
3/27/2017,1470,0,0.49,3.37,0,0,23.2955,36.4701
3/28/2017,1420,0,0.47,3.44,0,0,23.9302,36.353
3/29/2017,1601,0,0.53,3.59,0,0,24.1906,37.0037
3/30/2017,1441,0,0.48,3.62,0,0,24.8999,37.5219
3/31/2017,1184,0,0.39,3.43,0,0,24.9189,37.2756
4/1/2017,1190,0,0.4,3.28,0,0,24.9607,37.7628
4/2/2017,1205,0,0.4,3.17,0,0,25.4964,37.9776
4/3/2017,1147,0,0.38,3.06,0,0,26.0279,37.2022
4/4/2017,1085,0,0.36,2.95,0,0,25.2791,36.6567
4/5/2017,1077,0,0.36,2.77,0,0,26.1376,37.1768
4/6/2017,973,0,0.32,2.62,0,0,25.9756,37.9713
4/7/2017,847,0,0.28,2.51,0,0,26.6675,38.1995
4/8/2017,859,0,0.29,2.4,0,0,26.1668,38.0656
4/9/2017,829,0,0.28,2.27,0,0,26.2189,37.641
4/10/2017,863,0,0.29,2.18,0,0,25.9312,37.7573
4/11/2017,810,0,0.27,2.08,0,0,24.9928,38.3211
4/12/2017,800,0,0.27,1.99,0,0,24.2542,38.1392
4/13/2017,879,0,0.29,1.96,0,0,24.3412,37.7615
4/14/2017,909,0,0.3,1.98,0,0,24.3652,36.7432
4/15/2017,1153,0,0.38,2.08,0,0,24.5205,37.929
4/16/2017,1026,0,0.34,2.14,0,0,25.1122,38.994
4/17/2017,991,0,0.33,2.19,0,0,26.1773,40.0537
4/18/2017,919,0,0.31,2.22,0,0,27.4202,38.7921
4/19/2017,963,0,0.32,2.28,0,0,27.1766,38.8804
4/20/2017,902,0,0.3,2.29,0,0,27.4047,39.1307
